year,age,suicides/100k pop,sex
2009,20,1.53,1
2009,65,1.47,0
2009,20,1.37,0
2009,10,0.0,0
2009,80,0.0,0
2009,10,0.0,1
2009,65,0.0,1
2009,80,0.0,1
2010,65,2.47,1
2010,30,2.27,0
2010,30,2.1,1
2010,45,1.18,1
2010,20,0.86,0
2010,45,0.77,0
2010,20,0.39,1
2010,10,0.0,0
2010,65,0.0,0
2010,80,0.0,0
2010,10,0.0,1
2010,80,0.0,1
2011,30,1.69,0
2011,65,1.56,1
2011,20,1.54,1
2011,30,1.46,1
2011,10,1.3,0
2011,45,1.16,1
2011,45,1.01,0
2011,20,0.86,0
2011,10,0.83,1
2011,65,0.0,0
2011,80,0.0,0
2011,80,0.0,1
2012,20,3.74,1
2012,65,2.41,0
2012,30,2.12,0
2012,45,2.07,1
2012,20,1.69,0
2012,30,1.26,1
2012,45,1.18,0
2012,65,0.72,1
2012,10,0.4,1
2012,10,0.0,0
2012,80,0.0,0
2012,80,0.0,1
2013,30,2.48,1
2013,65,2.05,1
2013,30,1.32,0
2013,20,1.29,0
2013,45,1.16,0
2013,45,0.83,1
2013,20,0.75,1
2013,10,0.0,0
2013,65,0.0,0
2013,80,0.0,0
2013,10,0.0,1
2013,80,0.0,1
2014,30,3.31,1
2014,20,2.59,1
2014,20,2.19,0
2014,45,2.02,1
2014,65,1.91,1
2014,45,1.76,0
2014,65,1.06,0
2014,30,1.02,0
2014,10,0.0,0
2014,80,0.0,0
2014,10,0.0,1
2014,80,0.0,1
1990,80,55.56,1
1990,45,42.04,1
1990,65,38.86,1
1990,30,28.27,1
1990,80,25.08,0
1990,65,15.69,0
1990,20,13.49,1
1990,45,9.77,0
1990,20,7.95,0
1990,30,6.43,0
1990,10,3.13,1
1990,10,0.8,0
1991,80,58.09,1
1991,65,40.49,1
1991,45,38.22,1
1991,30,34.18,1
1991,80,24.01,0
1991,65,15.48,0
1991,20,12.01,1
1991,20,9.1,0
1991,45,6.91,0
1991,30,4.46,0
1991,10,3.06,1
1991,10,0.58,0
1992,80,60.87,1
1992,65,39.81,1
1992,45,36.89,1
1992,30,24.59,1
1992,20,15.7,1
1992,80,12.32,0
1992,65,10.04,0
1992,20,7.51,0
1992,45,5.52,0
1992,30,5.35,0
1992,10,2.06,1
1992,10,0.76,0
1993,80,59.63,1
1993,45,45.8,1
1993,65,44.95,1
1993,80,29.57,0
1993,30,26.71,1
1993,20,17.62,1
1993,65,13.73,0
1993,45,8.14,0
1993,30,6.06,0
1993,20,4.0,0
1993,10,2.02,1
1993,10,0.56,0
1994,80,58.54,1
1994,65,53.57,1
1994,45,47.15,1
1994,30,34.13,1
1994,20,18.78,1
1994,80,15.36,0
1994,65,11.42,0
1994,45,6.52,0
1994,20,2.97,0
1994,30,2.95,0
1994,10,1.99,1
1994,10,0.93,0
1995,45,47.52,1
1995,65,45.74,1
1995,80,45.69,1
1995,30,29.46,1
1995,20,20.21,1
1995,65,13.0,0
1995,80,11.63,0
1995,20,9.94,0
1995,45,8.88,0
1995,30,6.27,0
1995,10,0.89,1
1995,10,0.54,0
1996,65,41.69,1
1996,80,41.03,1
1996,45,36.01,1
1996,30,24.61,1
1996,80,23.44,0
1996,20,16.6,1
1996,65,6.89,0
1996,30,6.29,0
1996,20,4.27,0
1996,45,4.14,0
1996,10,1.04,1
1996,10,0.53,0
1997,65,36.96,1
1997,80,35.35,1
1997,45,34.74,1
1997,30,24.08,1
1997,20,20.62,1
1997,80,13.41,0
1997,65,8.54,0
1997,45,5.59,0
1997,30,5.05,0
1997,20,3.95,0
1997,10,2.38,1
1997,10,0.18,0
1998,65,40.95,1
1998,80,33.82,1
1998,45,29.44,1
1998,30,28.94,1
1998,20,19.88,1
1998,65,6.65,0
1998,30,5.87,0
1998,80,5.54,0
1998,45,5.3,0
1998,20,5.0,0
1998,10,3.03,1
1998,10,0.52,0
1999,65,38.63,1
1999,45,38.19,1
1999,30,27.87,1
1999,80,21.37,1
1999,80,20.11,0
1999,20,18.46,1
1999,65,10.1,0
1999,20,4.97,0
1999,30,4.89,0
1999,45,4.5,0
1999,10,2.01,1
1999,10,0.34,0
2000,65,42.89,1
2000,45,30.12,1
2000,80,27.67,1
2000,30,24.09,1
2000,80,17.77,0
2000,20,16.14,1
2000,45,6.64,0
2000,65,5.92,0
2000,20,5.05,0
2000,30,3.49,0
2000,10,2.51,1
2000,10,0.34,0
2001,80,43.66,1
2001,65,36.5,1
2001,45,34.61,1
2001,30,24.04,1
2001,20,24.02,1
2001,80,8.63,0
2001,65,6.06,0
2001,45,5.66,0
2001,10,3.7,1
2001,20,3.69,0
2001,30,2.38,0
2001,10,0.35,0
2002,45,36.56,1
2002,65,29.38,1
2002,30,27.36,1
2002,80,26.46,1
2002,20,18.88,1
2002,80,8.31,0
2002,65,7.56,0
2002,45,7.35,0
2002,20,5.39,0
2002,10,2.9,1
2002,30,2.61,0
2002,10,0.35,0
2003,65,36.27,1
2003,45,28.84,1
2003,30,24.71,1
2003,20,13.61,1
2003,80,9.02,1
2003,20,5.44,0
2003,65,5.25,0
2003,45,4.83,0
2003,80,4.79,0
2003,30,2.83,0
2003,10,1.91,1
2003,10,0.36,0
2004,65,30.91,1
2004,45,26.3,1
2004,80,24.92,1
2004,30,19.82,1
2004,20,12.92,1
2004,80,10.69,0
2004,45,5.75,0
2004,20,3.41,0
2004,30,2.03,0
2004,65,1.91,0
2004,10,1.76,1
2004,10,0.91,0
2005,30,26.01,1
2005,80,24.38,1
2005,45,24.3,1
2005,65,21.2,1
2005,20,15.03,1
2005,20,4.83,0
2005,30,4.76,0
2005,45,3.92,0
2005,65,3.79,0
2005,10,3.24,1
2005,80,2.91,0
2005,10,1.11,0
2006,80,34.11,1
2006,30,26.0,1
2006,45,22.57,1
2006,65,15.08,1
2006,20,14.07,1
2006,80,10.03,0
2006,65,7.49,0
2006,20,6.23,0
2006,45,3.67,0
2006,30,3.21,0
2006,10,2.58,1
2006,10,0.95,0
2007,45,22.72,1
2007,30,20.99,1
2007,65,19.37,1
2007,20,16.06,1
2007,80,10.26,1
2007,80,9.92,0
2007,20,7.44,0
2007,45,5.08,0
2007,30,4.65,0
2007,10,3.76,1
2007,65,3.69,0
2007,10,1.95,0
2008,45,22.38,1
2008,30,22.35,1
2008,65,21.67,1
2008,80,20.34,1
2008,20,15.76,1
2008,80,9.94,0
2008,30,6.07,0
2008,65,5.4,0
2008,45,5.17,0
2008,10,3.63,1
2008,20,3.25,0
2008,10,0.0,0
2009,30,25.72,1
2009,45,23.04,1
2009,65,14.23,1
2009,20,13.36,1
2009,80,10.98,1
2009,20,6.26,0
2009,30,5.06,0
2009,80,4.69,0
2009,65,4.3,0
2009,45,3.35,0
2009,10,1.51,1
2009,10,0.78,0
2010,30,28.37,1
2010,80,27.16,1
2010,45,21.94,1
2010,65,20.05,1
2010,20,14.4,1
2010,80,9.34,0
2010,20,6.8,0
2010,65,4.57,0
2010,45,4.25,0
2010,30,4.01,0
2010,10,1.52,1
2010,10,0.79,0
2011,45,22.39,1
2011,80,21.26,1
2011,30,20.89,1
2011,65,18.34,1
2011,20,13.87,1
2011,20,8.09,0
2011,80,7.66,0
2011,30,4.14,0
2011,45,3.74,0
2011,65,3.62,0
2011,10,1.9,1
2011,10,0.99,0
2012,30,26.04,1
2012,65,23.49,1
2012,45,23.09,1
2012,80,15.59,1
2012,80,15.0,0
2012,20,12.52,1
2012,20,7.01,0
2012,45,5.55,0
2012,30,5.09,0
2012,65,3.87,0
2012,10,2.82,1
2012,10,0.59,0
2013,45,20.35,1
2013,65,18.15,1
2013,30,17.63,1
2013,20,12.86,1
2013,80,12.67,1
2013,20,6.61,0
2013,80,5.84,0
2013,30,4.02,0
2013,10,3.89,1
2013,65,2.95,0
2013,45,2.75,0
2013,10,2.12,0
2014,45,23.12,1
2014,30,18.78,1
2014,65,16.3,1
2014,80,14.76,1
2014,20,10.76,1
2014,80,5.65,0
2014,20,5.28,0
2014,30,4.48,0
2014,45,4.38,0
2014,65,3.86,0
2014,10,2.91,1
2014,10,1.51,0
2015,45,21.09,1
2015,65,15.35,1
2015,30,13.25,1
2015,80,12.13,1
2015,20,11.67,1
2015,20,6.51,0
2015,80,5.53,0
2015,45,3.73,0
2015,10,3.16,1
2015,30,2.35,0
2015,65,2.32,0
2015,10,1.28,0
1995,65,117.39,1
1995,45,108.76,1
1995,80,106.11,1
1995,30,79.69,1
1995,80,38.46,0
1995,20,37.81,1
1995,45,23.35,0
1995,65,19.2,0
1995,30,6.74,0
1995,20,6.01,0
1995,10,1.56,1
1995,10,0.54,0
1996,65,106.78,1
1996,80,100.98,1
1996,45,98.26,1
1996,30,63.84,1
1996,20,38.94,1
1996,80,27.24,0
1996,45,20.86,0
1996,65,19.09,0
1996,30,10.26,0
1996,20,3.66,0
1996,10,2.1,1
1996,10,0.0,0
1997,80,113.27,1
1997,65,97.38,1
1997,45,94.95,1
1997,30,59.97,1
1997,20,38.58,1
1997,80,33.52,0
1997,65,19.69,0
1997,45,16.56,0
1997,30,10.41,0
1997,20,5.51,0
1997,10,1.67,0
1997,10,1.06,1
1998,45,98.98,1
1998,80,86.82,1
1998,65,84.3,1
1998,30,58.92,1
1998,20,34.16,1
1998,80,26.12,0
1998,45,17.7,0
1998,65,14.81,0
1998,20,8.48,0
1998,30,8.24,0
1998,10,2.74,1
1998,10,0.57,0
1999,80,98.1,1
1999,65,83.86,1
1999,45,81.06,1
1999,30,53.23,1
1999,80,30.56,0
1999,20,23.22,1
1999,65,17.88,0
1999,45,17.62,0
1999,20,7.75,0
1999,30,6.56,0
1999,10,0.57,1
1999,10,0.0,0
2000,80,118.84,1
2000,45,86.46,1
2000,65,86.08,1
2000,30,51.27,1
2000,80,31.87,0
2000,20,30.61,1
2000,65,18.88,0
2000,45,11.47,0
2000,30,9.27,0
2000,20,4.79,0
2000,10,3.03,1
2000,10,0.63,0
2001,65,82.57,1
2001,45,82.55,1
2001,80,69.53,1
2001,30,52.97,1
2001,80,28.91,0
2001,20,25.3,1
2001,65,15.62,0
2001,45,12.41,0
2001,30,8.11,0
2001,20,3.58,0
2001,10,1.94,1
2001,10,0.0,0
2002,45,75.54,1
2002,80,72.57,1
2002,65,71.1,1
2002,30,44.77,1
2002,20,30.22,1
2002,80,25.15,0
2002,65,19.91,0
2002,45,12.77,0
2002,30,8.83,0
2002,20,4.13,0
2002,10,2.77,1
2002,10,0.0,0
2003,80,96.67,1
2003,45,67.83,1
2003,65,64.19,1
2003,30,45.8,1
2003,20,24.81,1
2003,80,20.66,0
2003,65,14.0,0
2003,45,10.47,0
2003,30,8.93,0
2003,20,5.26,0
2003,10,2.23,1
2003,10,0.78,0
2004,80,75.86,1
2004,65,70.41,1
2004,45,64.11,1
2004,30,38.52,1
2004,80,22.94,0
2004,20,22.43,1
2004,65,13.07,0
2004,30,8.4,0
2004,45,6.96,0
2004,20,4.08,0
2004,10,1.6,1
2004,10,0.0,0
2005,45,61.52,1
2005,65,59.52,1
2005,30,52.48,1
2005,80,49.33,1
2005,80,27.82,0
2005,20,25.27,1
2005,65,15.23,0
2005,45,9.79,0
2005,20,3.51,0
2005,10,3.42,1
2005,30,3.28,0
2005,10,0.89,0
2006,80,69.6,1
2006,45,56.62,1
2006,65,53.68,1
2006,30,39.87,1
2006,20,27.73,1
2006,80,19.29,0
2006,65,9.41,0
2006,45,6.78,0
2006,30,5.33,0
2006,20,0.59,0
2006,10,0.0,0
2006,10,0.0,1
2007,80,93.67,1
2007,45,48.56,1
2007,65,45.03,1
2007,30,38.05,1
2007,80,23.24,0
2007,20,18.36,1
2007,65,9.47,0
2007,45,8.08,0
2007,30,4.72,0
2007,20,3.6,0
2007,10,2.01,0
2007,10,0.96,1
2008,80,80.07,1
2008,65,62.9,1
2008,45,54.98,1
2008,30,48.7,1
2008,20,23.15,1
2008,80,22.9,0
2008,65,11.31,0
2008,45,7.85,0
2008,30,5.44,0
2008,20,4.34,0
2008,10,1.05,0
2008,10,1.0,1
2009,80,69.77,1
2009,65,60.94,1
2009,45,57.79,1
2009,30,44.86,1
2009,20,23.97,1
2009,80,21.83,0
2009,65,10.65,0
2009,45,10.51,0
2009,30,5.51,0
2009,20,1.97,0
2009,10,0.0,0
2009,10,0.0,1
2010,80,57.25,1
2010,65,56.13,1
2010,45,53.92,1
2010,30,40.6,1
2010,20,23.06,1
2010,65,10.31,0
2010,80,8.31,0
2010,45,5.52,0
2010,20,2.83,0
2010,30,1.41,0
2010,10,0.0,0
2010,10,0.0,1
2011,80,78.18,1
2011,65,52.93,1
2011,45,49.12,1
2011,30,39.21,1
2011,20,27.61,1
2011,80,17.96,0
2011,65,7.51,0
2011,30,6.47,0
2011,45,5.95,0
2011,20,3.81,0
2011,10,0.0,0
2011,10,0.0,1
2012,45,59.59,1
2012,80,54.03,1
2012,65,51.76,1
2012,30,34.99,1
2012,20,26.32,1
2012,80,17.57,0
2012,45,7.4,0
2012,65,6.47,0
2012,20,4.9,0
2012,30,3.62,0
2012,10,1.03,1
2012,10,0.0,0
2013,80,64.54,1
2013,65,48.84,1
2013,45,47.26,1
2013,30,36.93,1
2013,20,14.08,1
2013,80,8.58,0
2013,65,8.32,0
2013,45,6.52,0
2013,30,4.35,0
2013,20,1.76,0
2013,10,1.01,1
2013,10,0.0,0
2014,80,58.26,1
2014,65,49.09,1
2014,45,42.39,1
2014,30,31.3,1
2014,20,27.49,1
2014,80,14.47,0
2014,30,7.29,0
2014,65,7.27,0
2014,20,5.64,0
2014,45,5.61,0
2014,10,0.0,0
2014,10,0.0,1
2015,80,64.34,1
2015,65,49.31,1
2015,45,40.34,1
2015,30,33.42,1
2015,20,22.67,1
2015,80,16.4,0
2015,65,10.94,0
2015,45,8.59,0
2015,20,3.0,0
2015,30,1.47,0
2015,10,0.99,1
2015,10,0.0,0
1995,45,144.85,1
1995,80,141.91,1
1995,65,118.53,1
1995,30,79.37,1
1995,20,50.8,1
1995,80,33.76,0
1995,65,24.7,0
1995,45,23.47,0
1995,30,11.95,0
1995,20,7.79,0
1995,10,1.43,1
1995,10,0.74,0
1996,45,151.33,1
1996,65,121.81,1
1996,80,84.53,1
1996,30,70.29,1
1996,20,57.05,1
1996,80,35.16,0
1996,65,28.72,0
1996,45,26.65,0
1996,30,9.96,0
1996,20,7.95,0
1996,10,1.79,1
1996,10,0.37,0
1997,45,144.59,1
1997,65,105.76,1
1997,30,84.84,1
1997,80,81.43,1
1997,20,56.96,1
1997,80,25.55,0
1997,65,22.77,0
1997,45,22.46,0
1997,30,11.64,0
1997,20,6.88,0
1997,10,1.49,0
1997,10,1.07,1
1998,45,125.78,1
1998,65,123.83,1
1998,80,95.89,1
1998,30,83.68,1
1998,20,44.68,1
1998,80,34.14,0
1998,45,22.01,0
1998,65,19.39,0
1998,20,8.98,0
1998,30,6.88,0
1998,10,0.72,1
1998,10,0.38,0
1999,45,132.51,1
1999,65,102.44,1
1999,80,95.67,1
1999,30,87.08,1
1999,20,51.31,1
1999,80,30.43,0
1999,65,20.54,0
1999,45,19.82,0
1999,20,9.81,0
1999,30,8.57,0
1999,10,2.96,1
1999,10,0.39,0
2000,45,131.9,1
2000,65,117.37,1
2000,30,88.45,1
2000,80,79.12,1
2000,20,51.88,1
2000,80,28.89,0
2000,65,24.93,0
2000,45,24.49,0
2000,30,12.29,0
2000,20,10.2,0
2000,10,2.28,1
2000,10,0.0,0
2001,45,123.17,1
2001,65,116.49,1
2001,80,110.22,1
2001,30,78.13,1
2001,20,46.95,1
2001,80,31.06,0
2001,45,22.75,0
2001,65,21.64,0
2001,30,7.67,0
2001,20,7.32,0
2001,10,3.17,1
2001,10,0.41,0
2002,45,134.29,1
2002,65,103.28,1
2002,80,86.52,1
2002,30,85.78,1
2002,20,61.17,1
2002,80,28.72,0
2002,65,21.3,0
2002,45,14.85,0
2002,30,11.56,0
2002,20,6.06,0
2002,10,1.66,1
2002,10,0.43,0
2003,45,115.34,1
2003,65,105.08,1
2003,80,92.71,1
2003,30,87.85,1
2003,20,47.71,1
2003,80,25.11,0
2003,45,22.24,0
2003,65,18.14,0
2003,30,10.12,0
2003,20,4.44,0
2003,10,0.91,0
2003,10,0.87,1
2004,45,107.27,1
2004,65,99.31,1
2004,30,84.69,1
2004,80,79.98,1
2004,20,45.27,1
2004,80,27.33,0
2004,45,19.74,0
2004,65,18.47,0
2004,30,10.38,0
2004,20,7.75,0
2004,10,2.71,1
2004,10,0.47,0
2005,65,106.39,1
2005,45,103.35,1
2005,80,82.74,1
2005,30,77.77,1
2005,20,40.15,1
2005,80,21.94,0
2005,65,21.87,0
2005,45,17.07,0
2005,30,8.48,0
2005,20,4.58,0
2005,10,0.95,1
2005,10,0.5,0
2006,65,88.29,1
2006,45,81.31,1
2006,80,77.95,1
2006,30,44.71,1
2006,20,39.67,1
2006,80,23.19,0
2006,65,15.11,0
2006,45,14.33,0
2006,30,8.75,0
2006,20,4.22,0
2006,10,2.51,1
2006,10,0.53,0
2007,65,82.29,1
2007,80,75.5,1
2007,45,72.86,1
2007,30,69.47,1
2007,20,41.46,1
2007,80,24.37,0
2007,45,12.35,0
2007,65,11.87,0
2007,30,8.01,0
2007,20,4.23,0
2007,10,2.25,0
2007,10,2.13,1
2008,45,90.15,1
2008,80,80.54,1
2008,30,74.6,1
2008,65,71.71,1
2008,20,47.09,1
2008,80,21.34,0
2008,65,15.61,0
2008,45,13.44,0
2008,20,7.26,0
2008,30,7.18,0
2008,10,1.13,1
2008,10,0.0,0
2009,45,97.21,1
2009,65,90.7,1
2009,80,80.18,1
2009,30,56.38,1
2009,20,45.99,1
2009,80,23.22,0
2009,45,13.53,0
2009,65,12.57,0
2009,30,7.29,0
2009,20,6.98,0
2009,10,1.77,1
2009,10,1.25,0
2010,65,83.3,1
2010,45,82.95,1
2010,80,67.61,1
2010,30,55.55,1
2010,20,40.82,1
2010,80,23.35,0
2010,45,15.27,0
2010,65,13.14,0
2010,20,6.39,0
2010,30,5.59,0
2010,10,0.65,0
2010,10,0.62,1
2011,45,83.02,1
2011,65,81.18,1
2011,80,75.34,1
2011,30,65.28,1
2011,20,33.98,1
2011,80,21.17,0
2011,65,17.95,0
2011,45,14.55,0
2011,30,9.08,0
2011,20,4.81,0
2011,10,0.68,0
2011,10,0.65,1
2012,45,77.7,1
2012,65,74.09,1
2012,80,69.66,1
2012,30,62.3,1
2012,20,30.48,1
2012,80,20.16,0
2012,45,16.38,0
2012,65,11.89,0
2012,30,5.44,0
2012,20,4.01,0
2012,10,2.01,1
2012,10,0.0,0
2013,45,94.28,1
2013,65,83.89,1
2013,80,81.28,1
2013,30,64.36,1
2013,20,47.14,1
2013,80,21.42,0
2013,45,16.96,0
2013,30,12.06,0
2013,65,10.79,0
2013,20,8.82,0
2013,10,2.18,0
2013,10,1.38,1
2014,80,91.41,1
2014,45,77.88,1
2014,65,75.66,1
2014,30,49.66,1
2014,20,44.56,1
2014,80,23.75,0
2014,65,12.27,0
2014,45,9.97,0
2014,20,6.44,0
2014,30,6.04,0
2014,10,2.22,0
2014,10,1.41,1
2015,80,84.09,1
2015,65,78.9,1
2015,45,71.01,1
2015,30,52.94,1
2015,20,34.94,1
2015,80,19.86,0
2015,65,14.22,0
2015,45,10.96,0
2015,30,9.29,0
2015,20,5.59,0
2015,10,2.25,0
2015,10,1.43,1
2016,80,96.98,1
2016,65,76.32,1
2016,45,70.62,1
2016,30,50.17,1
2016,20,23.05,1
2016,80,15.03,0
2016,65,11.53,0
2016,45,10.09,0
2016,30,4.38,0
2016,20,3.55,0
1985,80,86.96,1
1985,65,46.36,1
1985,80,29.63,0
1985,45,23.9,1
1985,30,20.13,0
1985,45,10.44,0
1985,30,10.03,1
1985,10,9.22,1
1985,20,7.12,1
1985,20,3.6,0
1985,10,0.0,0
1985,65,0.0,0
1986,80,42.25,1
1986,65,42.21,1
1986,30,23.18,1
1986,45,21.87,1
1986,65,18.13,0
1986,30,13.25,0
1986,20,10.79,1
1986,80,7.19,0
1986,45,4.18,0
1986,20,0.0,0
1986,10,0.0,0
1986,10,0.0,1
1987,80,41.67,1
1987,45,37.25,1
1987,30,32.15,1
1987,65,30.77,0
1987,65,28.57,1
1987,80,20.83,0
1987,45,16.46,0
1987,20,14.6,1
1987,20,11.32,0
1987,30,9.62,0
1987,10,0.0,0
1987,10,0.0,1
1988,30,47.32,1
1988,65,44.16,1
1988,45,34.68,1
1988,80,27.4,1
1988,65,20.51,0
1988,20,11.11,1
1988,45,10.12,0
1988,30,9.49,0
1988,80,6.71,0
1988,20,0.0,0
1988,10,0.0,0
1988,10,0.0,1
1989,80,65.79,1
1989,65,40.63,1
1989,45,37.81,1
1989,30,27.69,1
1989,20,22.81,1
1989,80,19.61,0
1989,45,13.94,0
1989,65,10.23,0
1989,30,9.4,0
1989,10,4.83,0
1989,10,4.61,1
1989,20,3.97,0
1990,80,51.95,1
1990,65,37.04,1
1990,45,29.74,1
1990,30,27.11,1
1990,80,25.81,0
1990,20,23.17,1
1990,45,19.57,0
1990,65,12.76,0
1990,30,6.19,0
1990,20,0.0,0
1990,10,0.0,0
1990,10,0.0,1
1991,80,103.9,1
1991,65,48.63,1
1991,45,30.91,1
1991,30,26.47,1
1991,45,23.03,0
1991,65,22.78,0
1991,20,15.63,1
1991,80,6.41,0
1991,30,3.07,0
1991,20,0.0,0
1991,10,0.0,0
1991,10,0.0,1
1992,80,78.95,1
1992,80,25.81,0
1992,65,24.94,0
1992,65,20.96,1
1992,45,18.8,0
1992,45,16.04,1
1992,30,14.45,1
1992,30,12.08,0
1992,20,8.4,0
1992,20,7.94,1
1992,10,0.0,0
1992,10,0.0,1
1993,80,53.33,1
1993,20,40.16,1
1993,45,38.39,1
1993,65,19.61,0
1993,65,17.54,1
1993,30,17.19,1
1993,45,9.23,0
1993,80,6.54,0
1993,30,5.97,0
1993,20,0.0,0
1993,10,0.0,0
1993,10,0.0,1
1994,80,106.67,1
1994,65,42.86,1
1994,45,37.67,1
1994,20,28.34,1
1994,30,25.71,1
1994,65,12.11,0
1994,45,7.22,0
1994,80,6.54,0
1994,30,5.9,0
1994,20,4.22,0
1994,10,0.0,0
1994,10,0.0,1
1995,80,54.05,1
1995,65,30.99,1
1995,45,28.52,1
1995,30,22.66,1
1995,20,20.41,1
1995,80,19.11,0
1995,45,14.13,0
1995,30,8.8,0
1995,65,7.19,0
1995,20,4.22,0
1995,10,0.0,0
1995,10,0.0,1
1996,80,65.79,1
1996,65,50.0,1
1996,45,36.07,1
1996,45,17.21,0
1996,30,14.12,1
1996,80,12.35,0
1996,20,12.3,1
1996,20,8.4,0
1996,65,7.18,0
1996,30,5.83,0
1996,10,0.0,0
1996,10,0.0,1
1997,80,131.58,1
1997,45,36.8,1
1997,65,35.62,1
1997,20,28.69,1
1997,30,19.72,1
1997,65,19.05,0
1997,30,17.44,0
1997,45,8.4,0
1997,80,6.06,0
1997,20,4.24,0
1997,10,0.0,0
1997,10,0.0,1
1998,80,51.51,1
1998,45,34.43,1
1998,65,29.5,1
1998,30,19.91,1
1998,80,17.77,0
1998,20,16.38,1
1998,65,9.49,0
1998,45,8.19,0
1998,30,5.86,0
1998,20,4.22,0
1998,10,3.99,0
1998,10,0.0,1
1999,80,50.77,1
1999,45,30.53,1
1999,65,28.95,1
1999,30,25.88,1
1999,20,20.18,1
1999,80,17.31,0
1999,45,14.4,0
1999,65,14.18,0
1999,30,5.92,0
1999,10,3.87,0
1999,20,0.0,0
1999,10,0.0,1
2000,80,87.45,1
2000,65,38.87,1
2000,45,22.33,1
2000,30,20.32,1
2000,65,18.86,0
2000,20,11.95,1
2000,80,11.05,0
2000,45,4.68,0
2000,20,4.15,0
2000,30,2.98,0
2000,10,0.0,0
2000,10,0.0,1
2001,80,60.19,1
2001,65,39.25,1
2001,80,28.95,0
2001,45,27.71,1
2001,65,24.2,0
2001,30,23.41,1
2001,30,20.46,0
2001,20,11.65,1
2001,20,4.0,0
2001,45,0.0,0
2001,10,0.0,0
2001,10,0.0,1
2002,65,69.72,1
2002,80,69.48,1
2002,30,23.64,1
2002,20,23.17,1
2002,45,22.96,1
2002,65,19.25,0
2002,80,17.01,0
2002,45,14.92,0
2002,20,3.99,0
2002,30,0.0,0
2002,10,0.0,0
2002,10,0.0,1
2003,80,65.7,1
2003,20,22.71,1
2003,65,20.34,1
2003,45,19.72,1
2003,30,14.95,1
2003,45,5.84,0
2003,65,4.76,0
2003,20,3.92,0
2003,10,3.44,1
2003,30,2.99,0
2003,10,0.0,0
2003,80,0.0,0
2004,80,62.23,1
2004,30,27.06,1
2004,45,26.29,1
2004,65,17.48,1
2004,80,16.2,0
2004,20,14.69,1
2004,65,14.14,0
2004,45,11.45,0
2004,20,0.0,0
2004,30,0.0,0
2004,10,0.0,0
2004,10,0.0,1
2005,80,68.35,1
2005,45,21.75,1
2005,20,21.46,1
2005,65,17.17,1
2005,30,9.02,1
2005,45,8.41,0
2005,80,5.23,0
2005,65,4.66,0
2005,30,3.02,0
2005,20,0.0,0
2005,10,0.0,0
2005,10,0.0,1
2006,80,73.54,1
2006,45,29.33,1
2006,65,24.15,1
2006,45,16.46,0
2006,20,14.03,1
2006,65,9.24,0
2006,30,8.96,1
2006,80,5.09,0
2006,30,2.99,0
2006,20,0.0,0
2006,10,0.0,0
2006,10,0.0,1
2007,65,33.18,1
2007,45,32.75,1
2007,30,26.55,1
2007,80,26.46,1
2007,65,22.81,0
2007,45,12.13,0
2007,80,9.98,0
2007,20,7.23,0
2007,20,6.91,1
2007,30,5.89,0
2007,10,0.0,0
2007,10,0.0,1
2008,80,42.71,1
2008,45,25.73,1
2008,65,13.88,1
2008,30,11.52,1
2008,65,6.71,0
2008,80,4.91,0
2008,45,3.98,0
2008,30,2.87,0
2008,20,0.0,0
2008,10,0.0,0
2008,20,0.0,1
2008,10,0.0,1
2009,80,24.76,1
2009,65,22.51,1
2009,45,20.23,1
2009,30,16.8,1
2009,45,9.13,0
2009,65,6.56,0
2009,80,4.83,0
2009,20,3.32,1
2009,30,2.81,0
2009,20,0.0,0
2009,10,0.0,0
2009,10,0.0,1
2010,80,56.14,1
2010,45,29.82,1
2010,65,10.93,1
2010,20,9.75,1
2010,30,8.21,1
2010,45,6.41,0
2010,65,6.41,0
2010,30,5.54,0
2010,80,4.75,0
2010,10,3.2,1
2010,20,0.0,0
2010,10,0.0,0
2011,80,30.79,1
2011,45,24.23,1
2011,80,23.33,0
2011,65,14.88,1
2011,30,10.67,1
2011,20,9.84,0
2011,45,7.58,0
2011,20,6.27,1
2011,65,6.25,0
2011,30,2.69,0
2011,10,0.0,0
2011,10,0.0,1
2012,80,51.54,1
2012,65,20.62,1
2012,45,15.37,1
2012,20,15.12,1
2012,30,10.29,1
2012,80,9.19,0
2012,45,6.2,0
2012,65,6.08,0
2012,20,3.18,0
2012,30,2.59,0
2012,10,0.0,0
2012,10,0.0,1
2013,80,21.36,1
2013,65,17.9,1
2013,65,15.76,0
2013,45,11.58,1
2013,80,9.05,0
2013,20,5.93,1
2013,30,5.04,0
2013,45,4.86,0
2013,20,0.0,0
2013,10,0.0,0
2013,30,0.0,1
2013,10,0.0,1
2014,65,34.42,1
2014,80,27.5,1
2014,45,22.67,1
2014,30,16.89,1
2014,80,13.23,0
2014,65,9.57,0
2014,20,6.15,0
2014,20,5.84,1
2014,30,4.89,0
2014,45,3.57,0
2014,10,3.15,1
2014,10,0.0,0
2015,65,29.45,1
2015,80,26.65,1
2015,45,18.87,1
2015,65,16.7,0
2015,20,11.51,1
2015,30,9.32,1
2015,80,8.62,0
2015,45,6.98,0
2015,10,3.29,0
2015,20,3.01,0
2015,30,0.0,0
2015,10,0.0,1
1994,80,55.22,1
1994,80,49.13,0
1994,65,14.75,0
1994,65,11.58,1
1994,45,10.78,1
